pg_id:ID(Book),title,language
7760,"Falkland, Book 4.",en
7761,"Falkland, Complete",en
7762,Wanderers,en
7763,The Law-Breakers and Other Stories,en
7764,Little Bear at Work and at Play,en
7765,Night Must Fall : a Play in Three Acts,en
7766,A Dog of Flanders,en
7767,The Graymouse Family,en
7768,The Adventures of Ulysses,en
7769,"The Principal Navigations, Voyages, Traffiques and Discoveries of the English Nation — Volume 04",en
777,The Mastery of the Air,en
7770,Les Quarante-Cinq — Tome 1,fr
7771,Les Quarante-Cinq — Tome 2,fr
7772,Les Quarante-Cinq — Tome 3,fr
7773,Diamond Dust,en
7774,"The Journal of Arthur Stirling : (""The Valley of the Shadow"")",en
7775,Memoirs of the Life of the Rt. Hon. Richard Brinsley Sheridan — Volume 02,en
7776,The Call of the Cumberlands,en
7777,"Narrative of the Voyages Round the World, Performed by Captain James Cook With an Account of His Life During the Previous and Intervening Periods",en
7778,History of California,en
7779,Of Captain Mission,en
778,Five Children and It,en
7780,Notes to Shakespeare — Volume 01: Comedies,en
7781,La Vita Sul Pianeta Marte,it
7782,The Last Tournament,en
7783,Birch Bark Legends of Niagara,en
7784,From the Lips of the Sea,en
7785,Leonardo Da Vinci,en
7786,The One Great Reality,en
7787,A Complete Grammar of Esperanto,en
7788,Blindfolded,en
7789,Memoirs of My Dead Life,en
779,"The Tragical History of Doctor Faustus From the Quarto of 1604",en
7790,Captain January,en
7791,Pelle the Conqueror — Volume 01,en
7792,Pelle the Conqueror — Volume 02,en
7793,Pelle the Conqueror — Volume 03,en
7794,Pelle the Conqueror — Volume 04,en
7795,Pelle the Conqueror — Complete,en
7796,Poems,en
7797,The Lady of the Aroostook,en
7798,"The Village Coquette; Or, The Supposed Lottery",en
7799,An American Robinson Crusoe,en
78,Tarzan of the Apes,en
780,The War in the Air,en
7800,"Outlines of English and American Literature An Introduction to the Chief Writers of England and America, to the Books They Wrote, and to the Times in Which They Lived",en
7801,Five Little Friends,en
7802,Seven O'Clock Stories,en
7803,The Story of Sugar,en
7804,"Expressive Voice Culture, Including the Emerson System",en
7805,First Plays,en
7806,A Boy's Ride,en
7807,Georgina of the Rainbows,en
7808,"Grand-Daddy Whiskers, M.D.",en
7809,Les Désenchantées — Roman des harems Turcs contemporains,fr
7811,The War Romance of the Salvation Army,en
7812,Delphine,fr
7813,Madame De Mauves,en
7814,Daybreak; A Romance of an Old World,en
7815,"Hereward, the Last of the English",en
7816,The Voyage of Captain Popanilla,en
7817,"Alessandro Manzoni, Studio Biografico Letture fatte alla Taylorian Institution di Oxford nel maggio dell'anno 1878, notevolmente ampliate",it
7818,Niels Henrik Abel,fr
7819,An Enquiry into an Origin of Honour; and the Usefulness of Christianity in War,en
782,The Travels of Sir John Mandeville,en
7820,Monitress Merle,en
7821,"The Attaché; or, Sam Slick in England — Volume 01",en
7822,"The Attaché; or, Sam Slick in England — Volume 02",en
7823,"The Attaché; or, Sam Slick in England — Complete",en
7824,Melody : The Story of a Child,en
7825,Geometrical Solutions Derived from Mechanics; a Treatise of Archimedes,en
7826,L.P.M. : The End of The Great War,en
7827,Fan : The Story of a Young Girl's Life,en
7828,The Web of Life,en
7829,American Prisoners of the Revolution,en
783,The Lost City,en
7830,"Domestic Pleasures, or, the Happy Fire-side",en
7831,When London Burned : a Story of Restoration Times and the Great Fire,en
7832,The Deluge,en
7833,Samantha on the Woman Question,en
7834,"Wagner's ""Tristan und Isolde"": An Essay on the Wagnerian Drama",en
7835,Lothair,en
7836,Jewish History : An Essay in the Philosophy of History,en
7837,The Nest Builder: A Novel,en
7838,Fifty-One Tales,en
7839,A Foregone Conclusion,en
784,Boyhood in Norway: Stories of Boy-Life in the Land of the Midnight Sun,en
7840,The Female Gamester: A Tragedy,en
7841,"A Primary Reader: Old-time Stories, Fairy Tales and Myths Retold by Children",en
7842,The Rise of Iskander,en
7843,The Happy End,en
7844,Three Dramas,en
7845,Toward the Gulf,en
7846,Departmental Ditties and Barrack Room Ballads,en
7847,"Jack North's Treasure Hunt; Or, Daring Adventures in South America",en
7848,Last Poems by A. E. Housman,en
7849,The Trial,en
785,On the Nature of Things,en
7850,"Memoirs of Aaron Burr, Volume 1.",en
7851,"Memoirs of Aaron Burr, Volume 2.",en
7852,"Memoirs of Aaron Burr, Complete",en
7853,Quentin Durward,en
7854,Les Noces Chimiques,fr
7855,The Vision of Desire,en
7856,The Cheerful Cricket and Others,en
7857,The Way of an Indian,en
7858,L'Arrabbiata,de
7859,Der Diamant des Geisterkönigs,de
786,Hard Times,en
7860,"Die unheilbringende Krone (oder König ohne Reich, Held ohne Mut, Schönheit ohne Jugend)",de
7861,Moisasurs Zauberfluch,de
7862,The Sword of Antietam: A Story of the Nation's Crisis,en
7863,The Avalanche: A Mystery Story,en
7865,"Jackanapes, Daddy Darwin's Dovecot and Other Stories",en
7866,An Ambitious Man,en
7867,Crooked Trails,en
7869,A Tale of Two Cities,en
787,The Man Between: An International Romance,en
7870,Tales of Daring and Danger,en
7871,Dutch Fairy Tales for Young Folks,en
7872,Dubliners,en
7873,The Insidious Dr. Fu Manchu,en
7874,Lord Jim,en
7875,Römische Elegien,de
7876,"Passages from the English Notebooks, Volume 1.",en
7877,"Passages from the English Notebooks, Volume 2.",en
7878,"Passages from the English Notebooks, Complete",en
7879,"Passages from the French and Italian Notebooks, Volume 1.",en
788,The Red One,en
7880,"Passages from the French and Italian Notebooks, Volume 2.",en
7881,"Passages from the French and Italian Notebooks, Complete",en
7882,"The Life of Kit Carson: Hunter, Trapper, Guide, Indian Agent and Colonel U.S.A.",en
7883,"Expositions of Holy Scripture Second Kings Chapters VIII to End and Chronicles, Ezra, and Nehemiah. Esther, Job, Proverbs, and Ecclesiastes",en
7884,In the Fog,en
7886,"Steam, Steel and Electricity",en
7887,Fortitude,en
7888,Wie Wiselis Weg gefunden wird Erzählung,de
7889,Erotica Romana,en
789,The Gathering of Brother Hilarius,en
7890,Blind Love,en
7891,The Dead Alive,en
7892,Heart and Science: A Story of the Present Time,en
7893,Hide and Seek,en
7894,The Fallen Leaves,en
7895,A Terrible Temptation: A Story of To-Day,en
7896,The Eight Strokes of the Clock,en
7897,The Gray Goose's Story,en
7898,Mouser Cat's Story,en
7899,"The Radio Boys' First Wireless; Or, Winning the Ferberton Prize",en
79,Terminal Compromise,en
790,Lady Windermere's Fan,en
7900,"The Principal Navigations, Voyages, Traffiques and Discoveries of the English Nation — Volume 05 Central and Southern Europe",en
7901,"American Historical and Literary Curiosities, Part 01",en
7902,"American Historical and Literary Curiosities, Part 02",en
7903,"American Historical and Literary Curiosities, Part 03",en
7904,"American Historical and Literary Curiosities, Part 04",en
7905,"American Historical and Literary Curiosities, Part 05",en
7906,"American Historical and Literary Curiosities, Part 06",en
7907,"American Historical and Literary Curiosities, Part 07",en
7908,"American Historical and Literary Curiosities, Part 08",en
7909,"American Historical and Literary Curiosities, Part 09",en
791,The Princess,en
7910,"American Historical and Literary Curiosities, Part 10",en
7911,"American Historical and Literary Curiosities, Part 11. Second Series",en
7912,"American Historical and Literary Curiosities, Part 12. Second Series",en
7913,"American Historical and Literary Curiosities, Part 13. Second Series",en
7914,"American Historical and Literary Curiosities, Part 14. Second Series",en
7915,"American Historical and Literary Curiosities, Part 15. Second Series",en
7916,"American Historical and Literary Curiosities, Part 16. Second Series",en
7917,"American Historical and Literary Curiosities, Part 17. Second Series",en
7918,"American Historical and Literary Curiosities, Part 18. Second Series",en
7919,"American Historical and Literary Curiosities, Part 19. Second Series",en
792,"Wieland; Or, The Transformation: An American Tale",en
7920,"American Historical and Literary Curiosities, Part 20",en
7921,"American Historical and Literary Curiosities, Part 21. Second Series",en
7922,"American Historical and Literary Curiosities, Part 22. Second Series",en
7923,"American Historical and Literary Curiosities, Series One",en
7924,"American Historical and Literary Curiosities: Second Series, Complete",en
7925,Expositions of Holy Scripture: Psalms,en
7926,Endymion,en
7927,The Celibates,en
7928,The Poet's Poet : essays on the character and mission of the poet as interpreted in English verse of the last one hundred and fifty years,en
7929,Parisians in the Country,en
793,Aeroplanes and Dirigibles of War,en
7930,The Advance of English Poetry in the Twentieth Century,en
7931,"All-Wool Morrison Time -- Today, Place -- the United States, Period of Action -- Twenty-four Hours",en
7932,Brook Farm: Historic and Personal Memoirs,en
7933,"König Heinrich der vierte Der Erste Theil",de
7934,"König Heinrich der vierte Der Zweyte Theil, der seinen Tod, und die Crönung von Heinrich dem fünften enthält.",de
7936,Peeps at Many Lands: Japan,en
7937,"Journal of an African Cruiser Comprising Sketches of the Canaries, the Cape De Verds, Liberia, Madeira, Sierra Leone, and Other Places of Interest on the West Coast of Africa",en
7938,"Virgilia; or, Out of the Lion's Mouth",en
7939,Die Huldigung der Künste,de
794,The Wouldbegoods: Being the Further Adventures of the Treasure Seekers,en
7940,"The Native Born; or, the Rajah's People",en
7941,Mrs. Day's Daughters,en
7942,Little Eyolf,en
7943,Die Argonauten,de
7944,Der Gastfreund,de
7945,Medea,de
7946,Das goldene Vließ,de
7947,"The Diary of a U-boat Commander With an Introduction and Explanatory Notes by Etienne",en
7948,Abbotsford and Newstead Abbey,en
7949,The Historical Nights' Entertainment: Second Series,en
7950,The Jealousies of a Country Town,en
7951,"Glimpses of Bengal Selected from the Letters of Sir Rabindranath Tagore",en
7952,The Pleasures of Life,en
7953,Behind the Bungalow,en
7954,Twenty-Five Village Sermons,en
7955,Historical Miniatures,en
7956,Married,en
7957,Out of the Fog: A Story of the Sea,en
7958,The Napoleon of the People,en
7959,"The Reign of Tiberius, Out of the First Six Annals of Tacitus; With His Account of Germany, and Life of Agricola",en
796,La Chartreuse De Parme,fr
7960,Early European History,en
7961,In and out of Three Normandy Inns,en
7962,"""Over the Top,"" by an American Soldier Who Went Together with Tommy's Dictionary of the Trenches",en
7963,"The Eskdale Herd-boy A Scottish Tale for the Instruction and Amusement of Young People",en
7964,The Mystery of Cloomber,en
7966,"The Child and Childhood in Folk-Thought Studies of the Activities and Influences of the Child Among Primitive Peoples, Their Analogues and Survivals in the Civilization of To-Day",en
7967,Jean-Christophe Journey's End,en
7968,Lying Prophets: A Novel,en
7969,"Oxy-Acetylene Welding and Cutting Electric, Forge and Thermit Welding together with related methods and materials used in metal working and the oxygen process for removal of carbon",en
797,L'Abbesse De Castro,fr
7970,Life of Luther,en
7971,The Fugitive,en
7972,Homer and His Age,en
7973,"Napoleon's Campaign in Russia, Anno 1812; Medico-Historical",en
7974,The Pilot: A Tale of the Sea,en
7975,"Memoirs of James Robert Hope-Scott, Volume 2",en
7976,Mr. Dooley's Philosophy,en
7977,"Purgatory: Doctrinal, Historical, and Poetical",en
7978,"Legends, Traditions, and Laws of the Iroquois, or Six Nations, and History of the Tuscarora Indians",en
7979,"Jean-Christophe, Volume I",en
798,Le rouge et le noir: chronique du XIXe siècle,fr
7980,The Sewerage of Sea Coast Towns,en
7981,"Synthetic Tannins, Their Synthesis, Industrial Production and Application",en
7982,A Traveller in Little Things,en
7983,The Vitamine Manual,en
7984,The Old Santa Fe Trail: The Story of a Great Highway,en
7985,Zur freundlichen Erinnerung,de
7986,"Plays by Anton Chekhov, Second Series",en
7987,"The Fair Maid of Perth; Or, St. Valentine's Day",en
7988,A Thousand and One Afternoons in Chicago,en
7989,The Great God Success: A Novel,en
799,De la Terre à la Lune,fr
7990,Conspiracy of Catiline and the Jurgurthine War,en
7991,The Storm,en
7992,"Better Homes in America: Plan Book for Demonstration Week October 9 to 14, 1922",en
7993,Oliver Goldsmith: A Biography,en
7994,The Crayon Papers,en
7995,The Reconciliation of Races and Religions,en
7996,Der Traum ein Leben,de
7997,"America To-day, Observations and Reflections",en
7998,The Frogs,en
7999,"The Bible, King James Version, Complete Contents",en
8,Abraham Lincoln's Second Inaugural Address,en
80,The Online World,en
800,Le tour du monde en quatre-vingts jours,fr
8000,"The Slave Trade, Domestic and Foreign Why It Exists, and How It May Be Extinguished",en
8001,"The Bible, King James version, Book 1: Genesis",en
8002,"The Bible, King James version, Book 2: Exodus",en
8003,"The Bible, King James version, Book 3: Leviticus",en
8004,"The Bible, King James version, Book 4: Numbers",en
8005,"The Bible, King James version, Book 5: Deuteronomy",en
8006,"The Bible, King James version, Book 6: Joshua",en
8007,"The Bible, King James version, Book 7: Judges",en
8008,"The Bible, King James version, Book 8: Ruth",en
8009,"The Bible, King James version, Book 9: 1 Samuel",en
801,Les Cenci,fr
8010,"The Bible, King James version, Book 10: 2 Samuel",en
8011,"The Bible, King James version, Book 11: 1 Kings",en
8012,"The Bible, King James version, Book 12: 2 Kings",en
8013,"The Bible, King James version, Book 13: 1 Chronicles",en
8014,"The Bible, King James version, Book 14: 2 Chronicles",en
8015,"The Bible, King James version, Book 15: Ezra",en
8016,"The Bible, King James version, Book 16: Nehemiah",en
8017,"The Bible, King James version, Book 17: Esther",en
8018,"The Bible, King James version, Book 18: Job",en
8019,"The Bible, King James version, Book 19: Psalms",en
802,Vittoria Accoramboni,fr
8020,"The Bible, King James version, Book 20: Proverbs",en
8021,"The Bible, King James version, Book 21: Ecclesiastes",en
8022,"The Bible, King James version, Book 22: Song of Solomon",en
8023,"The Bible, King James version, Book 23: Isaiah",en
8024,"The Bible, King James version, Book 24: Jeremiah",en
8025,"The Bible, King James version, Book 25: Lamentations",en
8026,"The Bible, King James version, Book 26: Ezekiel",en
8027,"The Bible, King James version, Book 27: Daniel",en
8028,"The Bible, King James version, Book 28: Hosea",en
8029,"The Bible, King James version, Book 29: Joel",en
803,La Duchesse De Palliano,fr
8030,"The Bible, King James version, Book 30: Amos",en
8031,"The Bible, King James version, Book 31: Obadiah",en
8032,"The Bible, King James version, Book 32: Jonah",en
8033,"The Bible, King James version, Book 33: Micah",en
8034,"The Bible, King James version, Book 34: Nahum",en
8035,"The Bible, King James version, Book 35: Habakkuk",en
8036,"The Bible, King James version, Book 36: Zephaniah",en
8037,"The Bible, King James version, Book 37: Haggai",en
8038,"The Bible, King James version, Book 38: Zechariah",en
8039,"The Bible, King James version, Book 39: Malachi",en
804,A Sentimental Journey Through France and Italy,en
8040,"The Bible, King James version, Book 40: Matthew",en
8041,"The Bible, King James version, Book 41: Mark",en
8042,"The Bible, King James version, Book 42: Luke",en
8043,"The Bible, King James version, Book 43: John",en
8044,"The Bible, King James version, Book 44: Acts",en
8045,"The Bible, King James version, Book 45: Romans",en
8046,"The Bible, King James version, Book 46: 1 Corinthians",en
8047,"The Bible, King James version, Book 47: 2 Corinthians",en
8048,"The Bible, King James version, Book 48: Galatians",en
8049,"The Bible, King James version, Book 49: Ephesians",en
805,This Side of Paradise,en
8050,"The Bible, King James version, Book 50: Philippians",en
8051,"The Bible, King James version, Book 51: Colossians",en
8052,"The Bible, King James version, Book 52: 1 Thessalonians",en
